MaintenanceID,DateKey,EquipmentID,EmployeeID,MaintenanceType,DowntimeHours,MaintenanceCost,Status
11210,20221226,287,726,Corrective,6.8,46209.77,Completed
11211,20231214,103,437,Vibration Analysis,2.7,950.25,Cancelled
11212,20220606,143,2436,Vibration Analysis,3.8,1254.75,Deferred
11213,20230731,187,221,Piping Inspection,1.2,4256.8,Deferred
11214,20211030,264,1438,Vibration Analysis,3.4,455.68,Completed
11215,20221031,288,928,SRV Testing,3.5,1447.57,Completed
11216,20241020,135,2080,Electrical Inspection,3.2,2139.34,Completed
11217,20210312,175,1206,Preventive,3.6,6912.02,Completed
11218,20230617,25,531,Preventive,1.3,565.28,Cancelled
11219,20240819,238,1297,Predictive,3.0,4183.23,Deferred
11220,20230608,158,1141,Lubrication Service,3.9,1093.14,Completed
11221,20190131,326,1605,Corrective,1.9,21131.88,Completed
11222,20241121,166,919,Vibration Analysis,0.6,668.94,In Progress
11223,20211025,212,603,Corrective,3.1,69817.22,Completed
11224,20230710,92,2955,Corrective,3.8,37890.51,Completed
11225,20231208,78,296,Corrective,16.0,72778.15,In Progress
11226,20230130,183,1134,Condition-Based,0.6,3225.28,Deferred
11227,20201030,26,1843,Thickness Measurement,0.5,2625.17,Completed
11228,20221204,21,1431,Preventive,2.8,5117.2,Cancelled
11229,20190710,315,2818,Corrective,3.1,56081.61,Cancelled
11230,20210426,132,1566,Thickness Measurement,1.9,889.54,Completed
11231,20220518,254,1319,Condition-Based,2.5,4536.23,Completed
11232,20190228,149,2049,Electrical Inspection,3.2,1310.3,Completed
11233,20190719,94,2684,Calibration,3.5,1035.93,Completed
11234,20190625,273,1007,SRV Testing,3.1,3780.8,Cancelled
11235,20230728,227,269,Lubrication Service,1.4,902.84,In Progress
11236,20220408,307,47,Piping Inspection,3.9,4636.86,Completed
11237,20220516,42,2507,Condition-Based,1.4,1733.69,Cancelled
11238,20241227,306,1158,Corrective,3.9,62728.01,Cancelled
11239,20191031,91,1726,Predictive,2.3,1329.75,Completed
11240,20200206,253,2127,Piping Inspection,2.4,1089.94,Completed
11241,20230130,304,1354,Electrical Inspection,1.5,2921.34,Completed
11242,20240925,289,2852,Corrective,8.0,58438.68,Completed
11243,20191019,276,2003,SRV Testing,2.5,2048.82,Completed
11244,20240918,99,1261,Condition-Based,2.8,3849.3,Cancelled
11245,20221219,97,2139,Condition-Based,1.0,5657.55,Deferred
11246,20240413,280,2744,Electrical Inspection,2.4,2514.28,Completed
11247,20241031,232,2995,Lubrication Service,1.3,634.03,Completed
11248,20220708,281,250,SRV Testing,1.5,3083.26,Completed
11249,20200426,64,2374,Calibration,2.8,2447.79,Cancelled
11250,20230816,305,2973,Predictive,2.7,1271.76,In Progress
11251,20220919,91,650,Piping Inspection,2.2,2439.76,Cancelled
11252,20210628,150,2616,Predictive,1.6,2305.17,In Progress
11253,20200503,145,2206,Corrective,0.7,40005.57,Completed
11254,20230417,99,397,Calibration,3.4,883.17,Completed
11255,20190121,7,396,SRV Testing,3.3,1933.09,In Progress
11256,20190929,10,1388,Electrical Inspection,0.7,3786.57,Completed
11257,20230217,335,2114,Vibration Analysis,3.4,966.8,Completed
11258,20211203,67,1299,Condition-Based,1.2,1529.9,Completed
11259,20210225,278,254,Electrical Inspection,2.2,3960.82,Completed
11260,20200706,133,1923,Lubrication Service,2.0,803.45,Deferred
11261,20240611,56,3000,Corrective,13.6,51408.73,Cancelled
11262,20220320,126,560,Corrective,1.1,32214.18,Deferred
11263,20190901,189,603,Thickness Measurement,1.3,2599.68,Cancelled
11264,20220712,85,1376,Preventive,1.5,5364.29,Completed
11265,20201101,150,2931,Calibration,0.6,2432.44,Completed
11266,20231130,314,2867,Preventive,0.9,2966.02,Completed
11267,20221005,265,809,Piping Inspection,1.7,894.91,Cancelled
11268,20230909,212,2929,Preventive,2.4,6041.39,Completed
11269,20230401,249,2964,Vibration Analysis,2.1,1296.93,Completed
11270,20220709,5,862,Piping Inspection,2.7,3351.54,Deferred
11271,20191031,134,168,SRV Testing,2.7,3726.31,Cancelled
11272,20220502,147,2988,SRV Testing,2.7,3891.41,Completed
11273,20220522,213,1448,Thickness Measurement,1.5,936.36,Cancelled
11274,20230513,330,1927,Predictive,2.8,3770.55,In Progress
11275,20231215,316,414,Predictive,1.4,3599.33,Deferred
11276,20220505,224,1070,Lubrication Service,3.8,536.78,Completed
11277,20200708,133,1133,SRV Testing,2.9,1543.81,Completed
11278,20220307,327,333,Lubrication Service,2.6,994.71,Deferred
11279,20220513,258,730,Thickness Measurement,1.3,826.11,Cancelled
11280,20200817,225,2179,Piping Inspection,3.3,954.16,In Progress
11281,20230320,264,1708,Condition-Based,3.7,1580.8,Completed
11282,20200828,66,555,Predictive,1.5,4056.48,Cancelled
11283,20240401,67,1127,Corrective,1.2,38554.08,In Progress
11284,20210720,209,1615,Electrical Inspection,1.3,3377.62,Cancelled
11285,20230228,308,451,SRV Testing,2.9,3067.7,Completed
11286,20220220,187,1944,Lubrication Service,3.1,204.49,Completed
11287,20220611,94,1763,Vibration Analysis,3.3,383.47,Completed
11288,20200308,237,1211,Electrical Inspection,3.0,2241.48,Completed
11289,20190411,255,1898,Vibration Analysis,1.5,1123.86,Completed
11290,20241201,23,1060,Calibration,3.0,970.12,Deferred
11291,20200521,310,1713,Electrical Inspection,3.6,3747.9,In Progress
11292,20200824,268,182,Condition-Based,2.5,2700.93,Cancelled
11293,20190521,103,1381,Predictive,2.6,1960.71,Completed
11294,20220728,149,2860,Electrical Inspection,3.0,2641.53,Completed
11295,20210424,2,256,Thickness Measurement,1.0,2490.93,Deferred
11296,20240903,173,2106,Condition-Based,2.2,1835.05,Completed
11297,20210830,262,1800,Piping Inspection,1.7,4380.4,Completed
11298,20230917,305,2288,Condition-Based,2.2,4433.16,Completed
11299,20231201,75,1636,Piping Inspection,0.8,2850.12,In Progress
11300,20210224,273,1089,Condition-Based,2.7,2016.36,In Progress
11301,20230313,217,1122,Vibration Analysis,1.8,737.1,Completed
11302,20231026,91,75,Preventive,1.4,2493.88,In Progress
11303,20190907,44,1893,Piping Inspection,3.1,3150.82,In Progress
11304,20231220,171,920,Vibration Analysis,2.9,1875.98,Cancelled
11305,20240210,37,1802,Electrical Inspection,0.9,2858.8,Completed
11306,20190727,91,2392,SRV Testing,2.4,3876.64,Deferred
11307,20200424,49,605,Condition-Based,2.3,2718.18,Completed
11308,20231029,58,2739,Vibration Analysis,2.7,845.07,Completed
11309,20211222,177,1648,Condition-Based,3.9,4468.77,Completed
11310,20201109,92,11,Vibration Analysis,2.4,1975.4,In Progress
11311,20190914,115,202,Predictive,1.4,3247.15,In Progress
11312,20210509,215,2590,Electrical Inspection,3.5,3052.0,Completed
11313,20241019,73,1101,Condition-Based,2.9,4578.39,Completed
11314,20220908,201,509,Lubrication Service,0.6,549.46,Completed
11315,20190728,65,2791,Lubrication Service,1.7,562.62,Completed
11316,20190401,73,1362,Predictive,2.4,2263.26,In Progress
11317,20220520,254,466,Condition-Based,1.0,1098.09,Cancelled
11318,20190119,6,2614,Calibration,2.6,974.38,Cancelled
11319,20220609,106,608,Electrical Inspection,3.9,3485.76,In Progress
11320,20220624,104,943,Calibration,0.6,2005.27,Completed
11321,20230221,271,848,Corrective,7.8,7678.42,Deferred
11322,20200213,263,351,Preventive,2.7,5168.41,Completed
11323,20200515,295,1841,Thickness Measurement,2.4,2875.43,In Progress
11324,20190401,291,866,Predictive,1.0,3285.5,Completed
11325,20220324,248,1383,Condition-Based,0.6,3538.76,Completed
11326,20230709,302,608,Preventive,1.0,2899.6,Deferred
11327,20200607,180,867,Predictive,1.9,1820.79,Completed
11328,20241216,57,1478,SRV Testing,0.8,1693.36,Cancelled
11329,20200612,194,507,Piping Inspection,1.2,4589.41,In Progress
11330,20190529,153,1951,Vibration Analysis,3.2,933.07,Completed
11331,20220407,9,1997,Piping Inspection,3.9,2512.3,In Progress
11332,20191121,243,216,Calibration,2.1,1766.07,Deferred
11333,20210616,242,526,Electrical Inspection,2.6,1696.92,Cancelled
11334,20230610,9,1505,Condition-Based,1.8,2242.45,Completed
11335,20190216,180,1131,Piping Inspection,3.2,4479.44,Cancelled
11336,20230402,319,2114,Piping Inspection,1.9,2973.46,In Progress
11337,20201031,284,2851,Preventive,1.8,3696.14,Cancelled
11338,20190617,155,834,Condition-Based,1.1,3805.18,Completed
11339,20231201,214,2356,Vibration Analysis,2.5,1734.63,Completed
11340,20220225,115,417,Piping Inspection,3.2,2259.17,Completed
11341,20240102,148,827,SRV Testing,0.7,3989.12,Cancelled
11342,20230602,310,814,Lubrication Service,1.1,833.45,Completed
11343,20221207,204,1099,Condition-Based,3.1,2256.86,Deferred
11344,20190630,290,1104,SRV Testing,2.5,2193.17,Completed
11345,20200222,230,2433,Electrical Inspection,2.8,3205.69,Completed
11346,20211024,5,2240,SRV Testing,3.9,3338.52,Completed
11347,20201224,199,195,Piping Inspection,1.8,1894.9,Completed
11348,20220912,333,2180,Piping Inspection,0.6,1829.76,Completed
11349,20200324,237,2215,Corrective,4.6,30759.4,Completed
11350,20210501,254,2527,Corrective,7.0,49385.38,Deferred
11351,20230726,88,180,Calibration,3.1,1825.81,Completed
11352,20190620,308,1169,Piping Inspection,2.5,4538.6,In Progress
11353,20190804,24,1039,SRV Testing,3.0,1517.28,Deferred
11354,20230822,25,74,Vibration Analysis,1.5,499.8,Completed
11355,20230205,110,966,Lubrication Service,3.4,964.52,In Progress
11356,20240225,141,2023,Thickness Measurement,3.2,2883.95,Deferred
11357,20201223,148,1754,Thickness Measurement,2.1,2406.9,Completed
11358,20240515,289,20,Condition-Based,3.3,4890.69,Completed
11359,20241019,312,2114,Predictive,2.8,1963.09,Completed
11360,20200904,10,1799,Electrical Inspection,3.2,2643.85,Cancelled
11361,20240930,147,2660,Predictive,4.0,2875.02,Completed
11362,20190806,23,2685,Condition-Based,0.7,1766.15,Completed
11363,20230524,123,1152,Thickness Measurement,2.0,1012.1,In Progress
11364,20200622,75,2451,Lubrication Service,1.2,1147.87,Cancelled
11365,20200320,142,2187,Electrical Inspection,2.1,3776.21,In Progress
11366,20210304,185,1777,Lubrication Service,1.2,962.87,Completed
11367,20200124,234,1258,Calibration,2.2,1050.34,Cancelled
11368,20210830,327,2646,SRV Testing,3.2,1549.33,Cancelled
11369,20200528,307,1561,Electrical Inspection,2.5,3094.23,Deferred
11370,20221201,95,933,Lubrication Service,1.9,1381.33,Cancelled
11371,20220414,143,1393,Piping Inspection,1.5,3255.51,Completed
11372,20200508,26,901,Preventive,3.6,7171.2,Cancelled
11373,20211101,119,164,Lubrication Service,2.2,629.59,In Progress
11374,20240909,190,1302,SRV Testing,2.8,1327.95,Completed
11375,20210320,135,1759,SRV Testing,2.7,3392.0,Deferred
11376,20220510,311,97,Piping Inspection,0.9,3025.1,Completed
11377,20240425,311,2835,Vibration Analysis,3.8,339.02,Cancelled
11378,20201025,137,1607,Preventive,3.6,3799.18,In Progress
11379,20190208,55,2774,Vibration Analysis,1.0,878.79,Deferred
11380,20230405,287,2093,SRV Testing,1.8,2612.84,Completed
11381,20190105,80,2366,Condition-Based,0.8,1007.67,Completed
11382,20200913,32,2005,Preventive,3.1,6354.68,Deferred
11383,20230216,250,322,Piping Inspection,3.9,3890.03,Completed
11384,20220207,239,1466,Calibration,2.9,946.84,Completed
11385,20210424,256,1924,Predictive,3.6,3696.69,Completed
11386,20210213,277,1126,Condition-Based,1.0,1411.21,Completed
11387,20230206,182,1761,Calibration,1.5,462.87,Deferred
11388,20241205,227,1312,Vibration Analysis,0.7,1600.61,Deferred
11389,20230701,3,208,Thickness Measurement,0.5,646.43,Completed
11390,20230419,34,1715,Preventive,1.5,1459.9,Cancelled
11391,20240131,151,1631,Vibration Analysis,1.8,1657.51,Completed
11392,20210927,308,521,Vibration Analysis,0.7,1513.12,Completed
11393,20230428,244,639,Predictive,0.9,3300.74,Completed
11394,20230819,105,2440,Piping Inspection,3.8,2801.62,Completed
11395,20200520,198,2238,Vibration Analysis,1.6,596.24,Cancelled
11396,20191009,210,1789,Calibration,0.7,1789.1,In Progress
11397,20240608,74,1689,Condition-Based,1.4,5328.03,Completed
11398,20201101,244,130,Thickness Measurement,3.7,1168.97,Completed
11399,20230603,55,1810,Piping Inspection,1.8,4234.23,In Progress
11400,20200927,300,2673,Calibration,1.0,1249.97,Cancelled
11401,20220723,295,1647,Lubrication Service,4.0,1431.73,Completed
11402,20200227,330,990,Vibration Analysis,1.1,906.67,Cancelled
11403,20200903,257,539,Vibration Analysis,2.2,766.44,Completed
11404,20200913,213,566,SRV Testing,1.5,1282.13,Cancelled
11405,20221217,1,2285,Piping Inspection,2.7,1911.55,Completed
11406,20240209,63,1324,Lubrication Service,3.9,258.2,Deferred
11407,20200424,3,2966,Condition-Based,0.9,5378.47,Cancelled
11408,20230108,255,740,Predictive,4.0,4676.3,Completed
11409,20220920,62,975,Predictive,1.4,3455.18,Completed
11410,20240620,260,764,Predictive,1.6,2588.4,Completed
11411,20220315,94,2958,Lubrication Service,1.1,862.13,Completed
11412,20221204,151,2823,Preventive,3.4,7879.76,Cancelled
11413,20240925,334,1201,Predictive,3.8,3273.55,Completed
11414,20190627,328,2861,Calibration,0.5,1011.78,Deferred
11415,20220811,26,1822,SRV Testing,3.4,1956.64,Completed
11416,20231219,194,432,Condition-Based,3.8,5155.95,In Progress
11417,20240412,316,2933,Calibration,3.9,349.19,Completed
11418,20240304,72,2185,Corrective,4.3,52522.25,Cancelled
11419,20230803,323,934,Piping Inspection,2.3,4028.31,Cancelled
11420,20200513,48,810,Lubrication Service,0.8,1455.06,Completed
11421,20210514,197,1440,SRV Testing,1.9,2044.84,Deferred
11422,20230331,252,1795,Lubrication Service,3.1,1362.62,Deferred
11423,20221021,209,126,Electrical Inspection,2.1,3613.62,In Progress
11424,20220604,202,2144,Piping Inspection,1.4,4893.75,Cancelled
11425,20200416,138,970,Condition-Based,3.7,1419.36,Cancelled
11426,20220129,248,2159,Corrective,1.5,53517.81,Completed
11427,20190721,289,2822,Calibration,2.0,1817.21,Completed
11428,20220218,106,2609,Lubrication Service,2.5,1498.57,Completed
11429,20210723,136,2029,Calibration,0.8,2008.55,Completed
11430,20201125,129,2693,Preventive,3.0,5079.14,Cancelled
11431,20200723,131,2114,Calibration,1.3,1580.05,Cancelled
11432,20220228,325,2577,Thickness Measurement,1.9,1501.86,Completed
11433,20231013,77,2928,Predictive,1.3,3865.59,Completed
11434,20200428,290,1306,Electrical Inspection,0.9,2960.25,In Progress
11435,20190831,155,1559,Corrective,3.8,30103.34,Cancelled
11436,20210415,203,425,Predictive,3.9,4802.43,Completed
11437,20240114,154,1318,Piping Inspection,2.3,4916.38,Deferred
11438,20220102,237,1901,SRV Testing,2.4,2122.98,Completed
11439,20240722,2,438,Condition-Based,2.5,2274.42,Completed
11440,20231115,230,1138,Calibration,3.8,704.01,In Progress
11441,20240521,318,351,Electrical Inspection,3.8,2663.47,Completed
11442,20220616,73,573,Predictive,2.8,2353.62,Completed
11443,20220516,221,2860,Piping Inspection,3.6,4786.76,Completed
11444,20240601,124,2759,SRV Testing,3.1,1057.09,Completed
11445,20220614,181,495,Calibration,3.5,615.96,Completed
11446,20220430,277,236,Preventive,3.6,4009.49,Completed
11447,20190408,218,21,Electrical Inspection,2.2,2515.07,Completed
11448,20190510,49,188,Vibration Analysis,0.8,1901.42,Completed
11449,20190715,279,2144,Electrical Inspection,0.6,3287.57,In Progress
11450,20220127,6,2786,Electrical Inspection,3.0,2447.23,Completed
11451,20230517,230,1313,SRV Testing,0.6,2598.49,Completed
11452,20211018,272,1191,Thickness Measurement,2.3,2638.38,Cancelled
11453,20190511,311,1831,Piping Inspection,2.3,3586.6,Completed
11454,20220111,196,2287,Condition-Based,1.9,1881.0,Completed
11455,20220609,273,466,Condition-Based,1.0,4725.37,Deferred
11456,20240223,8,788,Lubrication Service,2.7,1286.47,Deferred
11457,20210429,145,169,Piping Inspection,1.9,4119.28,Deferred
11458,20220810,323,1689,Lubrication Service,0.8,302.46,Deferred
11459,20190428,84,2746,Vibration Analysis,1.8,1670.75,In Progress
11460,20220507,133,202,Predictive,2.0,1733.61,Completed
11461,20241023,64,1543,Piping Inspection,2.5,4934.4,Completed
11462,20220811,120,1639,Thickness Measurement,1.8,2499.19,Cancelled
11463,20240722,43,392,Electrical Inspection,2.4,3574.62,In Progress
11464,20231203,125,1940,Electrical Inspection,1.0,3733.29,In Progress
11465,20240422,124,2660,Piping Inspection,3.3,4084.04,Completed
11466,20210204,11,2972,Condition-Based,1.8,2219.67,Completed
11467,20220130,308,19,SRV Testing,1.1,1463.7,Deferred
11468,20241106,234,363,Piping Inspection,2.8,3356.3,Completed
11469,20190627,42,2216,Piping Inspection,1.3,1840.67,Cancelled
11470,20230710,155,124,Thickness Measurement,1.2,2041.42,In Progress
11471,20241001,257,2362,SRV Testing,3.7,2884.98,Completed
11472,20220622,78,456,Thickness Measurement,2.6,2258.19,In Progress
11473,20230925,93,997,Lubrication Service,3.4,440.49,Completed
11474,20231019,181,2698,Corrective,3.2,32576.99,In Progress
11475,20200610,225,1783,SRV Testing,0.7,1180.44,Completed
11476,20190814,20,2097,SRV Testing,1.8,3283.44,Deferred
11477,20240426,249,2149,Piping Inspection,1.1,959.68,Completed
11478,20200929,94,2075,Condition-Based,3.3,4055.21,Completed
11479,20190607,190,588,SRV Testing,3.1,2421.24,In Progress
11480,20190531,199,1796,Piping Inspection,1.4,3759.06,Cancelled
11481,20220416,141,1273,Piping Inspection,0.8,2219.36,Deferred
11482,20201228,243,2778,Electrical Inspection,2.9,1790.65,Completed
11483,20201125,185,1517,Electrical Inspection,2.8,3776.73,Completed
11484,20230307,236,958,Vibration Analysis,3.4,392.91,Completed
11485,20220329,300,403,Calibration,1.1,502.45,Deferred
11486,20210222,323,2347,Predictive,2.6,3175.8,In Progress
11487,20230917,313,2655,Calibration,3.9,1097.04,Completed
11488,20200707,160,2032,Thickness Measurement,2.4,470.43,Completed
11489,20221003,257,342,Thickness Measurement,2.3,1348.61,Deferred
11490,20220620,293,643,Thickness Measurement,0.6,1089.31,Cancelled
11491,20210915,318,1119,Calibration,3.7,683.0,Completed
11492,20200527,138,2949,Condition-Based,2.2,1776.89,Completed
11493,20201023,58,238,Condition-Based,0.8,2563.96,Completed
11494,20241210,38,772,Corrective,1.7,54295.39,Cancelled
11495,20220415,295,2063,Preventive,3.2,3078.67,Completed
11496,20191117,52,1257,Electrical Inspection,1.6,1840.03,Cancelled
11497,20240904,116,2182,Electrical Inspection,1.0,2696.12,In Progress
11498,20191222,325,195,Corrective,6.7,70420.51,Completed
11499,20230710,313,280,Predictive,1.2,2028.08,Cancelled
11500,20230829,191,2487,SRV Testing,2.6,2725.42,Deferred
11501,20210821,333,2344,Calibration,1.0,638.23,Completed
11502,20191120,294,1620,Thickness Measurement,3.1,564.69,Deferred
11503,20190716,263,2741,SRV Testing,2.9,3521.22,Completed
11504,20240424,112,683,Vibration Analysis,3.1,1520.29,In Progress
11505,20191204,273,265,Piping Inspection,0.7,3219.4,Deferred
11506,20221220,312,1141,Preventive,2.8,5087.69,Cancelled
11507,20190719,326,2767,Predictive,0.8,4995.12,Deferred
11508,20230710,50,251,Corrective,13.1,15142.0,In Progress
11509,20190407,140,449,Condition-Based,2.3,1482.46,In Progress
11510,20200707,238,2817,Piping Inspection,1.4,4888.88,Deferred
11511,20190624,120,2800,Electrical Inspection,2.7,3627.73,Completed
11512,20220929,330,90,Thickness Measurement,2.3,1719.96,Completed
