FinanceID,DateKey,ProductID,Revenue,OPEX,CAPEX,MaintenanceCost,Profit
34958,20240424,5,4568379.83,1605094.5,522869.41,173668.22,2266747.7
34959,20230117,6,5285105.75,1349505.13,309442.55,434682.67,3191475.4
34960,20210211,6,3703428.02,1105356.51,362972.93,129104.32,2105994.26
34961,20230228,1,240601.98,54246.13,19868.23,20632.97,145854.65
34962,20190915,1,6541971.12,1509665.05,533243.38,234806.93,4264255.76
34963,20220809,7,9910227.15,2036218.04,1222306.17,972500.05,5679202.89
34964,20240414,1,4428658.58,1395771.37,324410.72,439026.22,2269450.27
34965,20210325,6,12987177.1,3905939.26,1632413.1,807873.31,6640951.43
34966,20200216,7,1013376.19,366845.8,126509.55,84935.3,435085.54
34967,20220930,1,4035661.09,851642.09,275741.21,247465.58,2660812.21
34968,20221119,5,6385111.8,1974079.67,892381.67,508016.77,3010633.69
34969,20210117,7,497230.77,172853.96,37579.93,20404.61,266392.27
34970,20230426,3,4815591.42,1639734.94,616601.84,316874.71,2242379.93
34971,20190427,6,13442875.65,3313694.61,1766604.71,1098509.84,7264066.49
34972,20221024,3,4950256.89,1117584.08,410140.86,288953.75,3133578.2
34973,20240113,7,1718943.29,659006.86,176657.86,80496.84,802781.73
34974,20200704,7,1170230.13,353123.85,64751.27,63691.77,688663.24
34975,20210901,4,21593519.1,8478795.38,1908183.49,1166049.69,10040490.54
34976,20210312,3,12560278.98,4295348.63,1853222.16,1078438.47,5333269.72
34977,20201226,4,1886400.64,729807.05,151827.29,132267.07,872499.23
34978,20190118,3,642192.81,223995.09,62436.15,62404.4,293357.17
34979,20241122,4,9260562.92,3180514.67,526706.54,882389.98,4670951.73
34980,20230404,6,489405.89,153216.89,47581.48,45251.5,243356.02
34981,20210509,7,1680981.49,624317.04,129226.02,109632.18,817806.25
34982,20230128,6,7336968.94,2675226.09,919527.75,517815.51,3224399.59
34983,20240626,1,2843471.32,1032739.32,201023.92,160341.02,1449367.06
34984,20230303,3,2421811.21,909248.88,358588.24,240567.74,913406.35
34985,20210212,6,6316058.02,1856182.67,513670.64,328637.2,3617567.51
34986,20220616,1,5268593.37,1377004.95,765156.1,222431.31,2904001.01
34987,20230713,1,3655802.52,1424637.37,513277.51,137839.38,1580048.26
34988,20190526,5,12134550.33,3811341.82,973591.32,666157.05,6683460.14
34989,20241114,2,5688124.59,1712459.66,662461.52,271579.96,3041623.45
34990,20190505,5,312688.62,95759.67,38977.23,9668.68,168283.04
34991,20201022,3,9722052.48,3392002.34,1178024.43,666531.91,4485493.8
34992,20210330,1,3870078.3,1221036.43,323008.16,381236.29,1944797.42
34993,20190506,4,18580249.07,6853982.06,2390437.94,1263442.5,8072386.57
34994,20220817,5,1493541.02,486754.31,188877.03,76551.52,741358.16
34995,20220528,1,3333678.63,945277.36,322621.43,176532.49,1889247.35
34996,20191107,7,22168942.4,8185225.16,2882667.43,713908.84,10387140.97
34997,20191104,1,1053358.1,238983.31,105568.92,86457.41,622348.46
34998,20211210,3,142049851.87,34329256.77,13020682.57,7517397.65,87182514.88
34999,20220125,7,14343057.93,3622522.25,1274953.77,1377455.2,8068126.71
35000,20231128,7,2074582.91,436914.52,219751.17,148236.55,1269680.67
35001,20210208,2,3322699.42,665909.79,203344.53,270516.84,2182928.26
35002,20210515,6,3292958.56,661022.69,389396.56,259504.26,1983035.05
35003,20200124,5,11434484.32,2709771.59,1366143.67,1087267.29,6271301.77
35004,20191121,1,6773983.96,1677851.31,905080.2,411492.86,3779559.59
35005,20210813,3,3005190.58,1028676.9,422442.07,268389.6,1285682.01
35006,20211207,5,10772149.55,3078749.13,925273.12,476093.63,6292033.67
35007,20200912,1,4159154.48,1372078.72,208380.55,285773.26,2292921.95
35008,20211110,6,1535377.52,416903.4,148023.66,127525.34,842925.12
35009,20190411,4,8725362.07,2112861.49,641472.64,705646.6,5265381.34
35010,20230927,2,8254096.23,3124468.92,1191098.24,472722.53,3465806.54
35011,20241111,1,942025.73,222344.36,59887.67,50494.29,609299.41
35012,20240604,7,2332452.83,549419.01,267315.73,157680.64,1358037.45
35013,20221111,2,1353336.97,486971.79,169862.63,50547.56,645954.99
35014,20211223,4,4120958.19,905450.71,244799.56,236458.76,2734249.16
35015,20241207,1,9671184.69,2056531.3,1109465.28,307283.1,6197905.01
35016,20190120,6,7341429.06,2261527.5,965006.56,525709.54,3589185.46
35017,20230608,3,1571892.06,571596.83,210439.92,143558.18,646297.13
35018,20240703,1,3748203.73,1059342.12,296801.96,128277.61,2263782.04
35019,20190201,2,1409992.0,401991.47,203375.59,115675.47,688949.47
35020,20190510,6,4072288.85,1158082.33,513487.23,216899.16,2183820.13
35021,20220414,7,13932885.52,4269397.94,2023186.54,1088479.38,6551821.66
35022,20200919,3,1092159.18,307708.71,121255.66,46511.11,616683.7
35023,20221212,3,4192837.51,1640353.2,627868.43,156604.82,1768011.06
35024,20241015,6,6588442.1,2488523.37,919083.29,385304.73,2795530.71
35025,20240917,6,772250.76,185675.66,69853.2,58909.96,457811.94
35026,20191028,5,224152.41,88427.99,20790.65,14158.98,100774.79
35027,20200207,4,4804556.43,1917758.67,452636.28,396723.16,2037438.32
35028,20220213,3,73539.32,28095.99,10064.78,3942.79,31435.76
35029,20190519,5,1536873.24,429752.7,185551.21,48086.41,873482.92
35030,20220323,4,20542613.28,6100801.97,1788471.98,1117242.03,11536097.3
35031,20200520,5,547301.38,127872.24,42445.17,26340.88,350643.09
35032,20210116,5,3604704.98,948548.42,333035.04,268303.25,2054818.27
35033,20191110,2,528278.48,150251.67,62768.32,21462.3,293796.19
35034,20211123,7,2468253.0,535265.03,128229.53,147800.34,1656958.1
35035,20200801,2,4577779.88,1760664.52,528860.05,138591.68,2149663.63
35036,20210801,4,1773852.52,534231.06,219913.71,158408.73,861299.02
35037,20210524,7,2994060.01,968752.26,286173.38,119376.86,1619757.51
35038,20191226,3,1915025.29,674550.13,266397.3,57728.99,916348.87
35039,20200914,2,10902244.03,3996560.29,1131630.98,616905.21,5157147.55
35040,20210718,7,4756361.47,1517526.75,553239.05,423883.79,2261711.88
35041,20221009,7,1394272.56,465092.19,113198.08,104263.02,711719.27
35042,20200204,4,4345001.45,884933.88,555917.3,380373.52,2523776.75
35043,20211130,1,1777680.59,596538.23,131484.55,97459.6,952198.21
35044,20221111,5,2899666.1,802814.29,159962.77,147023.72,1789865.32
35045,20230805,6,4625296.46,1143306.49,597729.74,272533.55,2611726.68
35046,20230601,4,10188816.71,2734293.96,1104485.21,497008.87,5853028.67
35047,20200507,7,431450.89,107449.81,25867.38,26929.98,271203.72
35048,20210729,2,45268003.88,14858568.53,2854014.46,3355319.58,24200101.31
35049,20231022,3,5434716.66,1724454.64,346447.29,189115.27,3174699.46
35050,20230223,3,762789.18,157885.63,65616.8,68958.18,470328.57
35051,20190816,5,988994.15,203460.54,68108.69,49475.05,667949.87
35052,20230704,5,6104473.23,1431053.0,684039.45,578681.47,3410699.31
35053,20211017,6,433764.08,109789.12,63735.07,14246.23,245993.66
35054,20211006,1,1435166.14,492965.86,85818.44,109074.82,747307.02
35055,20211013,6,5353233.6,1567500.95,274544.13,201773.88,3309414.64
35056,20220426,1,3884744.69,856354.6,277601.33,271192.28,2479596.48
35057,20190317,6,2503067.15,533066.65,255282.39,143629.1,1571089.01
35058,20191114,3,7523422.61,2224657.61,799852.35,359082.29,4139830.36
35059,20220106,1,1459491.88,385078.58,79313.13,122404.4,872695.77
35060,20231016,5,1005764.44,325883.22,119612.96,77141.99,483126.27
35061,20240623,2,1581868.66,399115.5,224304.23,103886.18,854562.75
35062,20200807,1,840018.13,255556.94,54786.45,73013.52,456661.22
35063,20241106,4,2166620.08,579264.51,291917.53,205318.4,1090119.64
35064,20190831,5,954697.87,360698.56,57673.49,85901.84,450423.98
35065,20230617,1,3918606.14,1458381.69,387090.99,363612.48,1709520.98
35066,20201119,5,11282302.21,2293602.26,1363108.64,354079.52,7271511.79
35067,20240324,4,2080960.32,825736.28,146499.44,101715.56,1007009.04
35068,20230306,1,10269577.27,3319782.09,722111.43,1025509.13,5202174.62
35069,20240705,3,2203375.95,782902.1,130701.73,211449.56,1078322.56
35070,20221102,7,1772263.79,468224.3,157264.55,76073.98,1070700.96
35071,20220517,4,833814.3,254222.8,102334.62,69753.66,407503.22
35072,20241017,3,7376341.38,2053269.73,403999.7,257004.5,4662067.45
35073,20190428,4,5173380.04,1132214.0,417369.01,253004.48,3370792.55
35074,20220426,6,6744669.18,1364732.86,463601.16,593448.05,4322887.11
35075,20190718,6,8226962.39,2046452.87,1163333.74,725714.41,4291461.37
35076,20200927,5,6987277.02,2738535.37,680546.57,522299.99,3045895.09
35077,20220601,6,756145.71,196356.93,69450.73,66370.54,423967.51
35078,20210613,7,2726019.35,799671.36,271743.64,174079.4,1480524.95
35079,20210417,7,4775987.96,1681045.89,446115.21,169666.06,2479160.8
35080,20200927,4,1090117.88,376217.26,102944.9,102183.9,508771.82
35081,20220828,4,1490220.21,405913.18,142945.59,98027.87,843333.57
35082,20200820,2,3257891.51,805173.34,368494.71,189011.51,1895211.95
35083,20230119,2,3448795.31,1109862.65,460143.57,135700.93,1743088.16
35084,20220814,1,877074.45,207629.7,93413.1,27441.36,548590.29
35085,20220411,1,1353669.96,431728.52,92572.16,85468.21,743901.07
35086,20230122,6,9827988.32,2510432.9,705261.06,382193.31,6230101.05
35087,20210404,1,1487458.93,460478.14,156141.2,49912.31,820927.28
35088,20201017,4,12121991.97,3182150.12,1244632.53,642556.58,7052652.74
35089,20220221,7,6548803.32,2378305.56,622966.09,380850.25,3166681.42
35090,20211202,2,8239987.74,2289886.19,834273.35,737767.92,4378060.28
35091,20201231,7,1683415.36,661809.87,90600.39,105206.73,825798.37
35092,20191108,6,2559925.85,892958.41,154682.93,208419.41,1303865.1
35093,20190217,1,1835225.39,404375.06,218479.43,113567.95,1098802.95
35094,20230424,5,859364.21,204971.56,122998.87,80252.05,451141.73
35095,20240414,6,7823827.01,1735618.11,453474.79,318205.34,5316528.77
35096,20221218,6,2894027.52,809239.59,250214.66,254425.03,1580148.24
35097,20230826,1,2071436.11,523917.26,133367.66,95079.18,1319072.01
35098,20190306,6,1074540.22,269648.56,105256.04,97061.28,602574.34
35099,20240824,3,12094968.7,3834670.08,1808806.48,706227.03,5745265.11
35100,20190919,3,1475350.89,444698.2,94614.47,63537.11,872501.11
35101,20210723,1,1334856.64,482153.71,79528.88,69985.86,703188.19
35102,20220912,6,2036135.88,694666.56,163233.7,102206.55,1076029.07
35103,20200606,5,9350663.27,2911148.93,1294317.26,888006.89,4257190.19
35104,20210219,1,805221.57,205647.55,97554.92,29589.77,472429.33
35105,20200927,1,465004.18,157711.11,43622.26,21776.58,241894.23
35106,20220302,5,4935693.49,992474.2,258545.43,174977.88,3509695.98
35107,20220724,7,9150940.87,3294488.85,1128324.78,348409.72,4379717.52
35108,20230317,1,4448628.23,1669364.27,236678.2,149582.38,2393003.38
35109,20230915,5,3386429.99,926180.19,428902.5,333252.36,1698094.94
35110,20200208,2,1821063.91,514666.88,182565.78,107327.87,1016503.38
35111,20190410,4,761769.4,205846.51,74516.97,33899.79,447506.13
35112,20220221,2,1555864.17,314397.79,162053.01,56117.66,1023295.71
35113,20210423,1,2200271.68,492064.01,193835.94,142236.57,1372135.16
35114,20240107,7,1247746.66,390544.57,85738.43,102289.57,669174.09
35115,20241220,2,833657.15,204266.47,55035.69,34110.64,540244.35
35116,20231001,3,339953.21,96389.13,22171.15,15326.75,206066.18
35117,20190612,7,416589.74,85138.31,30938.92,20381.46,280131.05
35118,20220411,5,3497341.93,795539.06,236105.32,115976.94,2349720.61
35119,20210619,4,547592.26,198751.5,32070.3,39552.48,277217.98
35120,20231018,7,3481955.17,1177493.1,447122.17,209784.97,1647554.93
35121,20230709,5,1156036.11,411416.91,94070.35,99937.36,550611.49
35122,20220208,5,718420.11,194180.04,64510.92,48094.78,411634.37
35123,20210326,3,4976666.21,1139219.07,632288.01,356897.51,2848261.62
35124,20240822,5,9099126.85,2193556.96,1067488.06,561959.36,5276122.47
35125,20200813,6,5860913.28,1840062.86,830889.26,462967.38,2726993.78
35126,20230330,7,1536003.53,435128.04,92579.36,62906.4,945389.73
35127,20190601,1,676024.47,222193.7,42596.75,62370.17,348863.85
35128,20231107,5,9948287.06,3794982.63,1073092.7,523995.2,4556216.53
35129,20220726,6,3818637.0,1447374.07,424160.3,131375.98,1815726.65
35130,20190307,2,4535963.71,1735144.75,244641.43,140527.4,2415650.13
35131,20220326,1,1377791.45,332910.76,82159.33,97099.71,865621.65
35132,20210910,5,3622831.63,1065338.11,238310.14,146334.83,2172848.55
35133,20210107,6,2753457.36,715359.46,147664.74,216990.4,1673442.76
35134,20220327,6,165437.72,39113.39,11646.15,10031.86,104646.32
35135,20190906,5,1545205.25,380349.42,197137.88,131850.77,835867.18
35136,20210831,2,2171650.71,848318.82,143078.52,114149.01,1066104.36
35137,20210401,6,15271262.04,3313815.76,1862647.55,605142.67,9489656.06
35138,20201124,3,1073598.81,401670.76,133388.69,66104.45,472434.91
35139,20201006,5,964078.61,265894.85,85588.29,71730.9,540864.57
35140,20221115,6,3566148.96,845467.64,349544.26,138603.8,2232533.26
35141,20240319,6,3902778.02,1437998.12,200199.89,288449.12,1976130.89
35142,20230428,4,424100.35,161997.11,26442.51,31769.64,203891.09
35143,20220122,6,6859527.76,2056757.31,664834.42,552047.72,3585888.31
35144,20230303,7,4680650.62,1452742.12,246487.68,295978.51,2685442.31
35145,20240703,4,1684918.46,341110.04,122892.02,163194.19,1057722.21
35146,20231105,3,1724932.28,664967.71,135158.47,130284.03,794522.07
35147,20210117,6,15780213.86,3527975.28,905638.51,509083.32,10837516.75
35148,20190327,7,1726798.47,441482.35,171410.16,99192.05,1014713.91
35149,20191014,1,9271866.38,2285164.33,1369827.16,344236.79,5272638.1
35150,20200913,2,2216104.26,738075.91,128204.98,210518.0,1139305.37
35151,20241013,4,2363734.09,534987.0,141329.47,151642.1,1535775.52
35152,20220405,2,15240490.34,4401709.53,1030071.18,1388234.44,8420475.19
35153,20190518,2,718902.22,240893.41,82087.5,56249.78,339671.53
35154,20210330,2,864389.45,324368.16,90623.05,39670.62,409727.62
35155,20190113,5,7069137.57,1628372.56,413265.49,258097.28,4769402.24
35156,20240810,1,6443453.99,1411799.32,632640.06,635592.09,3763422.52
35157,20191020,2,1287453.1,497424.3,137298.15,91526.67,561203.98
35158,20191201,4,452436.21,113794.9,43172.45,19073.63,276395.23
35159,20241015,1,8928241.84,1786993.19,542085.65,318895.36,6280267.64
35160,20231129,5,5655829.93,1281552.46,365288.03,367500.51,3641488.93
35161,20240131,7,2823282.03,777021.04,412895.5,97374.68,1535990.81
35162,20191028,3,11948183.86,2539881.77,1592733.57,1007756.95,6807811.57
35163,20201026,2,4296446.23,1163017.18,436553.65,391711.3,2305164.1
35164,20240601,3,798897.58,182663.02,106105.4,55908.38,454220.78
35165,20230718,6,831126.5,260053.43,71674.95,73552.56,425845.56
35166,20200428,3,5943430.22,2103293.14,878673.89,576092.87,2385370.32
35167,20201025,5,365579.39,143587.99,47377.16,30052.42,144561.82
35168,20190528,3,1050385.43,321024.02,104320.24,36485.81,588555.36
35169,20210825,3,3104253.38,1124836.88,252560.08,257269.23,1469587.19
35170,20241222,4,3130843.67,716785.18,409338.44,134038.39,1870681.66
35171,20211201,2,12947732.0,4282720.57,953323.33,1178367.47,6533320.63
35172,20240509,7,1079501.65,427742.33,146173.97,43756.66,461828.69
35173,20200120,4,1342006.21,506387.73,189700.96,50882.47,595035.05
35174,20200828,1,10001743.9,2726703.76,1119528.64,978258.05,5177253.45
35175,20230417,1,4341700.96,1700508.23,486452.67,415085.68,1739654.38
35176,20220515,4,2712250.87,1054938.54,362293.04,184365.0,1110654.29
35177,20191109,4,6357721.67,2148733.0,551873.45,284234.32,3372880.9
35178,20211031,2,6905143.95,2509740.81,457596.05,306895.78,3630911.31
35179,20210510,1,3522026.17,1343407.75,369338.9,345573.74,1463705.78
35180,20190525,7,964113.38,232710.47,133223.96,43009.32,555169.63
35181,20231021,3,889187.64,318698.19,121215.57,80732.43,368541.45
35182,20190324,1,5166718.6,1801844.2,539234.49,413933.36,2411706.55
35183,20190826,7,377219.2,84792.08,43748.79,27863.17,220815.16
35184,20240215,2,604659.16,220253.39,84056.67,51454.79,248894.31
35185,20210530,4,2359020.72,786483.66,222662.51,95452.13,1254422.42
35186,20240603,7,1087090.66,415362.58,97466.11,76570.11,497691.86
35187,20220620,7,352090.6,105079.1,48879.26,20649.32,177482.92
35188,20210721,7,11866812.99,4408098.47,1025293.62,662539.07,5770881.83
35189,20240924,6,4425136.94,1274484.69,614590.59,191947.11,2344114.55
35190,20220805,1,2779915.39,602064.55,167177.06,129055.17,1881618.61
35191,20200802,4,991178.44,385865.13,66865.48,59191.46,479256.37
35192,20190126,5,9986983.0,3074471.93,852983.54,668290.79,5391236.74
35193,20210517,1,4714883.07,1577373.02,450935.43,321798.21,2364776.41
35194,20230607,7,1795869.97,683956.55,265829.52,141176.34,704907.56
35195,20190522,5,19157639.4,6922418.11,2409889.65,1150981.53,8674350.11
35196,20221009,6,828252.91,319566.71,105761.54,40836.8,362087.86
35197,20210818,1,295987.28,94643.7,29432.75,20611.03,151299.8
35198,20200331,1,1125804.62,443133.71,164282.49,66957.65,451430.77
35199,20210322,4,2219013.88,829360.36,302800.6,205955.75,880897.17
35200,20230817,3,2476478.97,780049.82,349451.07,148491.96,1198486.12
35201,20220628,4,6582142.88,2302983.87,982546.16,640442.04,2656170.81
35202,20231026,2,3958681.16,902397.86,533693.53,125443.57,2397146.2
35203,20190903,5,3132668.11,778130.47,269126.09,258725.71,1826685.84
35204,20240918,4,8201879.51,2744628.1,560844.64,762881.86,4133524.91
35205,20230129,1,3672882.13,1153684.91,202531.05,335721.92,1980944.25
35206,20240701,4,2159063.8,783073.52,140025.0,121958.88,1114006.4
35207,20191205,3,7742750.57,2234137.2,1115307.89,287408.44,4105897.04
35208,20230226,7,6895423.39,2715245.49,688192.09,273606.94,3218378.87
35209,20220722,7,809451.16,191896.45,110342.45,70761.68,436450.58
35210,20220106,3,5951958.57,1293019.08,591086.22,587397.88,3480455.39
35211,20220406,5,616872.89,188398.23,74695.0,59078.58,294701.08
35212,20240115,4,4910439.35,1831362.51,304686.74,331194.28,2443195.82
35213,20220903,4,11080023.64,3816269.98,1064319.71,1101495.85,5097938.1
35214,20190214,5,14542789.36,3192129.97,1539838.14,1236762.97,8574058.28
35215,20230820,5,3620619.93,1130330.6,535179.06,175788.73,1779321.54
35216,20211206,1,1004970.07,211890.02,56401.32,67405.11,669273.62
35217,20210714,5,3929973.99,1240523.27,352770.88,175921.23,2160758.61
35218,20190206,1,4621968.77,1259145.82,586048.34,376286.22,2400488.39
35219,20201002,2,3699460.61,1413770.53,298211.24,345727.63,1641751.21
35220,20211119,4,10922339.72,3319489.76,705784.42,614781.89,6282283.65
35221,20240813,7,2153627.28,561267.5,229197.84,158595.93,1204566.01
35222,20200105,2,2139371.94,451919.01,149161.36,99898.45,1438393.12
35223,20201129,7,1699754.82,542243.22,142774.32,97630.27,917107.01
35224,20200420,3,2014155.21,673334.51,181485.14,90062.98,1069272.58
35225,20230805,5,2905809.12,787389.63,236977.55,261304.55,1620137.39
35226,20230311,3,3008485.15,1046524.25,421717.15,268340.84,1271902.91
35227,20210923,7,1785053.98,422548.88,257331.29,153047.97,952125.84
35228,20200617,4,2491648.3,694192.89,193149.5,191205.94,1413099.97
35229,20240621,2,3692488.96,1109342.22,329492.05,311626.65,1942028.04
35230,20200326,2,5020586.67,1068106.94,709436.81,195548.11,3047494.81
35231,20191216,7,15024766.84,5052341.71,1864399.91,676739.33,7431285.89
